@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,ASYS,B,BI,HGEA,N,NOD,PM,SBR,SVTA,VER,VF,VFL,VT}

@DATA
70,80,70,80,80,VFL
70,80,70,80,80,VFL
80,80,80,80,80,VFL
70,80,80,230,90,VFL
80,80,90,90,80,VFL
80,80,80,90,90,VFL
90,90,80,200,60,VFL
110,190,90,60,100,VFL
90,170,90,80,90,VFL
160,90,100,100,80,VFL
80,40,60,130,90,VFL
50,80,90,90,80,VFL
90,80,90,90,80,VFL
80,130,100,80,90,VFL
80,90,100,40,130,VFL
90,170,190,70,250,VFL
50,220,230,120,100,VFL
130,60,270,190,170,VFL
90,230,200,230,270,VFL
140,50,230,240,180,VFL
60,230,180,50,180,VFL
60,240,180,50,240,VFL
170,60,240,240,230,VFL
120,60,280,140,60,VFL
120,60,100,150,100,VFL
120,100,50,240,200,VFL
120,150,240,30,50,VFL
170,90,60,190,160,VFL
140,150,70,220,40,VFL
60,170,150,70,140,VFL
80,100,90,60,170,VFL
320,110,90,90,30,VFL
190,150,140,230,60,VFL
50,100,100,80,150,VFL
110,40,80,100,90,VFL
150,40,110,190,290,VFL
120,140,230,100,110,VFL
90,250,150,180,50,VFL
100,50,90,170,90,VFL
90,110,90,100,100,VFL
90,140,130,90,60,VFL
170,170,100,50,140,VFL
80,30,150,90,140,VFL
170,160,140,80,30,VFL
150,180,50,100,210,VFL
180,50,100,100,100,VFL
80,200,140,90,170,VFL
140,90,30,170,140,VFL
140,160,150,130,120,VFL
50,120,50,160,80,VFL
180,100,90,60,290,VFL
140,80,110,100,110,VFL
100,120,120,130,90,VFL
60,120,150,90,120,VFL
210,140,80,100,120,VFL
140,90,190,140,90,VFL
60,120,160,150,180,VFL
50,80,160,60,170,VFL
150,150,130,150,100,VFL
90,50,200,180,110,VFL
80,100,100,90,150,VFL
120,160,50,110,80,VFL
70,90,100,60,50,VFL
180,160,150,140,90,VFL
110,90,140,170,140,VFL
90,190,180,140,230,VFL
90,60,60,150,90,VFL
90,100,100,50,140,VFL
160,150,140,90,110,VFL
100,30,60,80,110,VFL
120,50,80,90,70,VFL
30,100,100,100,60,VFL
150,140,50,90,40,VFL
110,150,40,60,160,VFL
170,150,150,150,90,VFL
90,100,90,80,80,VFL
120,50,90,90,90,VFL
90,80,100,110,110,VFL
100,110,130,170,150,VFL
150,160,160,150,90,VFL
90,60,210,170,140,VFL
150,90,60,160,150,VFL
150,160,160,150,90,VFL
100,130,150,150,150,VFL
150,120,200,150,140,VFL
90,100,150,130,150,VFL
140,120,70,90,200,VFL
140,170,160,150,90,VFL
110,140,30,110,130,VFL
150,140,130,200,150,VFL
140,90,100,90,60,VFL
130,240,50,50,100,VFL
120,150,50,140,50,VFL
50,60,160,190,100,VFL
90,130,120,90,30,VFL
150,150,160,40,90,VFL
140,190,150,150,40,VFL
80,190,190,40,70,VFL
40,140,90,100,140,VFL
100,60,120,200,50,VFL
100,60,170,110,30,VFL
200,180,160,140,90,VFL
90,100,130,50,80,VFL
70,150,140,120,70,VFL
60,90,90,100,240,VFL
170,160,240,60,40,VFL
100,60,120,150,80,VFL
70,50,90,130,200,VFL
140,120,80,120,100,VFL
50,150,160,160,160,VFL
90,100,110,60,100,VFL
150,100,50,150,90,VFL
100,100,140,190,140,VFL
90,100,100,30,160,VFL
140,90,100,100,90,VFL
110,140,130,160,130,VFL
160,150,150,90,60,VFL
40,100,60,100,160,VFL
140,90,90,110,180,VFL
150,140,90,100,70,VFL
30,190,140,90,100,VFL
100,110,60,100,50,VFL
150,170,150,90,60,VFL
60,40,200,170,160,VFL
90,140,70,40,100,VFL
110,30,180,150,110,VFL
200,160,150,90,220,VFL
160,150,90,100,90,VFL
180,160,230,210,170,VFL
150,90,120,40,100,VFL
90,130,50,90,100,VFL
90,90,40,200,150,VFL
90,100,100,60,80,VFL
180,140,90,70,40,VFL
100,90,40,170,160,VFL
140,100,30,200,160,VFL
140,90,120,140,90,VFL
40,150,170,170,150,VFL
90,110,90,70,70,VFL
160,190,170,160,150,VFL
90,100,170,50,220,VFL
150,90,60,170,150,VFL
150,90,110,90,70,VFL
100,150,180,170,140,VFL
130,180,180,140,90,VFL
110,90,60,80,190,VFL
90,50,160,160,120,VFL
40,90,50,100,60,VFL
50,100,140,170,140,VFL
100,90,130,160,140,VFL
90,170,170,130,40,VFL
150,130,90,90,170,VFL
150,90,100,100,140,VFL
190,140,90,60,90,VFL
140,90,160,150,90,VFL
60,170,150,90,100,VFL
90,190,150,90,90,VFL
60,50,190,140,90,VFL
100,100,40,100,60,VFL
140,140,120,60,60,VFL
100,140,80,100,110,VFL
60,110,150,160,120,VFL
170,170,150,300,170,VFL
150,90,60,70,90,VFL
120,90,100,140,90,VFL
60,150,170,150,90,VFL
30,100,90,90,120,VFL
100,140,100,90,340,VFL
110,160,170,150,90,VFL
110,90,150,180,150,VFL
160,90,220,150,90,VFL
110,90,140,200,170,VFL
170,150,130,170,190,VFL
150,90,100,100,100,VFL
40,190,140,160,160,VFL
30,120,170,150,180,VFL
160,90,100,60,50,VFL
60,100,160,150,130,VFL
180,160,140,130,90,VFL
90,90,160,60,100,VFL
210,180,150,90,100,VFL
100,190,140,150,100,VFL
30,200,150,90,100,VFL
100,60,80,190,150,VFL
120,210,150,90,100,VFL
90,110,30,200,150,VFL
130,80,100,60,120,VFL
140,170,160,100,90,VFL
60,160,220,150,90,VFL
100,170,40,40,190,VFL
150,130,60,30,210,VFL
130,140,130,130,160,VFL
140,130,30,180,150,VFL
90,100,160,50,220,VFL
150,200,100,190,170,VFL
190,140,130,190,170,VFL
150,130,130,50,50,VFL
90,180,160,120,210,VFL
150,90,100,100,140,VFL
190,140,100,100,140,VFL
150,120,190,170,150,VFL
100,90,170,140,90,VFL
130,30,60,170,130,VFL
140,140,180,170,140,VFL
140,190,160,150,100,VFL
220,160,150,100,160,VFL
230,150,90,100,100,VFL
140,190,180,170,90,VFL
100,120,140,180,140,VFL
130,190,160,150,130,VFL
180,160,150,100,210,VFL
170,140,100,210,170,VFL
140,110,220,120,40,VFL
150,90,220,170,150,VFL
90,210,170,150,90,VFL
110,100,170,150,100,VFL
200,160,160,120,200,VFL
180,140,130,70,90,VFL
60,140,150,120,70,VFL
110,170,150,100,220,VFL
160,120,80,90,190,VFL
150,100,100,100,180,VFL
150,90,40,190,170,VFL
150,90,190,170,170,VFL
90,100,100,210,150,VFL
190,100,200,150,130,VFL
200,160,140,130,210,VFL
150,90,100,130,80,VFL
230,180,170,150,110,VFL
240,150,100,90,120,VFL
110,130,100,100,90,VFL
80,100,100,150,170,VFL
120,200,140,130,80,VFL
90,150,220,170,140,VFL
140,90,100,180,190,VFL
160,100,120,90,100,VFL
30,160,220,180,140,VFL
100,130,160,40,130,VFL
90,100,100,170,40,VFL
50,100,30,220,160,VFL
90,90,110,90,180,VFL
40,90,130,180,150,VFL
110,30,170,170,170,VFL
160,30,70,90,150,VFL
130,90,90,90,160,VFL
120,190,160,130,90,VFL
90,90,100,190,160,VFL
100,100,130,170,150,VFL
160,40,150,140,160,VFL
180,170,90,110,100,VFL
30,180,150,100,60,VFL
190,160,150,130,80,VFL
130,90,100,60,80,VFL
170,120,60,70,100,VFL
150,160,50,100,30,VFL
130,180,160,90,170,VFL
80,140,120,200,160,VFL
150,100,230,160,140,VFL
110,240,160,150,40,VFL
100,200,160,100,100,VFL
100,200,180,160,100,VFL
100,140,110,190,160,VFL
130,70,140,150,180,VFL
160,100,240,170,150,VFL
150,40,100,60,150,VFL
170,140,110,220,190,VFL
110,50,100,90,100,VFL
110,100,150,140,110,VFL
220,160,140,120,190,VFL
180,170,170,130,170,VFL
180,160,100,90,160,VFL
160,160,40,100,200,VFL
150,90,40,200,170,VFL
170,120,70,130,80,VFL
90,170,160,100,30,VFL
200,170,90,100,130,VFL
170,160,90,40,60,VFL
70,70,130,160,100,VFL
60,140,120,50,110,VFL
50,100,60,100,50,VFL
100,100,110,100,30,VFL
110,240,190,170,130,VFL
60,30,100,220,170,VFL
90,100,30,120,150,VFL
130,200,110,50,130,VFL
100,80,140,210,180,VFL
231,229,231,228,232,N
227,226,232,226,226,N
224,230,233,180,264,N
234,233,238,226,227,N
227,229,230,228,232,N
223,234,227,226,225,N
227,233,235,233,221,N
219,225,221,226,246,N
236,245,215,217,216,N
224,224,218,223,228,N
217,220,236,220,215,N
230,228,222,234,233,N
222,237,235,242,228,N
239,225,230,224,219,N
217,227,225,221,225,N
230,227,221,230,224,N
219,219,232,223,222,N
224,223,223,230,226,N
223,226,221,234,216,N
223,216,223,228,222,N
223,227,228,221,231,N
226,215,225,235,215,N
223,230,218,225,227,N
223,219,235,223,163,N
252,258,233,230,230,N
220,223,226,230,223,N
233,224,217,226,237,N
222,219,232,225,227,N
225,226,229,232,227,N
225,226,225,230,222,N
225,227,222,225,232,N
220,235,218,213,220,N
231,222,221,226,223,N
228,235,227,222,236,N
219,211,212,216,225,N
221,222,211,226,229,N
228,222,222,221,214,N
225,229,220,219,224,N
219,213,215,217,223,N
219,222,209,209,207,N
212,208,201,210,998,N
199,597,201,196,193,N
193,201,196,191,194,N
194,194,194,194,202,N
190,185,196,194,195,N
191,192,193,189,195,N
191,197,193,185,197,N
201,190,192,194,199,N
188,193,205,197,186,N
193,197,194,196,201,N
198,194,198,201,207,N
201,196,200,204,200,N
198,205,192,197,209,N
197,196,196,199,202,N
198,203,199,197,196,N
203,206,196,202,201,N
201,209,203,205,202,N
198,209,199,204,204,N
205,204,200,210,206,N
198,215,228,245,226,N
243,218,217,225,236,N
230,242,240,232,229,N
232,217,230,231,216,N
225,224,225,234,231,N
220,225,223,226,219,N
235,220,217,226,215,N
213,220,227,217,216,N
218,216,205,206,231,N
211,203,228,226,217,N
215,212,203,206,204,N
215,205,210,217,209,N
221,226,218,210,226,N
222,214,220,222,213,N
223,223,216,211,208,N
215,210,206,224,207,N
210,223,219,207,209,N
220,210,212,206,210,N
214,212,218,209,222,N
211,213,218,215,214,N
218,211,210,221,211,N
212,206,201,207,209,N
217,206,209,215,217,N
207,210,219,210,219,N
219,211,207,215,223,N
211,215,218,208,206,N
221,212,202,213,214,N
204,211,219,208,206,N
225,213,205,216,212,N
206,206,214,202,210,N
209,220,210,210,220,N
210,220,220,210,220,N
210,220,220,210,210,N
220,210,220,220,210,N
210,210,210,210,220,N
210,200,220,210,210,N
200,220,210,210,220,N
220,220,200,220,230,N
210,220,230,210,220,N
230,220,210,210,220,N
210,220,210,210,200,N
220,210,210,220,210,N
210,220,210,210,200,N
230,210,200,220,210,N
210,220,220,210,210,N
210,220,220,210,220,N
210,200,220,220,210,N
200,230,210,210,210,N
220,200,210,210,210,N
170,240,220,220,220,N
220,210,220,210,220,N
210,220,210,210,220,N
210,220,210,220,220,N
210,220,220,200,210,N
220,210,210,210,220,N
210,210,220,210,210,N
200,220,200,210,210,N
210,210,200,210,210,N
210,220,210,220,210,N
210,220,220,210,220,N
210,210,220,220,220,N
210,210,220,220,210,N
210,220,220,210,210,N
220,220,210,220,210,N
220,220,220,210,220,N
230,210,220,230,230,N
210,230,230,210,230,N
230,210,210,220,220,N
220,210,220,220,230,N
220,230,220,230,230,N
220,240,210,230,230,N
220,220,220,220,220,N
220,240,220,220,230,N
220,220,220,220,220,N
220,190,250,220,230,N
230,220,220,230,210,N
220,220,210,210,220,N
220,210,220,220,210,N
210,220,220,210,210,N
220,210,210,220,210,N
210,220,210,210,210,N
210,210,220,210,220,N
210,230,210,230,220,N
220,230,220,230,220,N
220,220,220,220,220,N
220,220,220,220,220,N
230,230,210,230,220,N
230,210,240,230,210,N
230,230,220,230,230,N
220,220,220,220,210,N
210,220,220,210,220,N
220,220,230,220,240,N
220,220,220,230,230,N
230,230,220,220,230,N
230,220,210,240,230,N
220,210,240,220,220,N
220,230,230,220,240,N
220,220,240,180,250,N
230,230,210,220,230,N
220,220,220,230,230,N
220,220,230,220,220,N
220,230,220,240,230,N
220,220,210,230,230,N
230,230,210,220,220,N
240,220,230,230,220,N
220,230,220,220,220,N
240,220,220,220,230,N
230,220,220,230,230,N
220,240,230,200,210,N
250,210,220,240,220,N
230,220,220,220,220,N
240,220,220,240,220,N
220,230,230,220,230,N
240,210,230,240,210,N
220,240,220,220,230,N
230,220,230,240,220,N
230,220,240,220,220,N
230,230,230,220,230,N
230,230,220,240,220,N
230,240,220,220,240,N
240,220,230,240,210,N
240,240,220,220,240,N
220,230,240,220,220,N
200,260,240,230,240,N
230,230,220,240,220,N
230,240,220,230,240,N
230,220,240,230,220,N
240,230,230,220,230,N
230,230,230,230,220,N
240,230,220,230,230,N
230,220,240,220,230,N
230,240,220,220,240,N
230,220,240,220,220,N
220,220,240,230,230,N
230,230,220,220,230,N
230,230,220,230,230,N
220,240,230,230,220,N
240,230,220,240,230,N
220,230,230,230,230,N
230,220,220,230,240,N
220,230,240,220,220,N
240,230,230,230,230,N
220,240,230,220,220,N
230,230,230,220,210,N
240,250,220,220,220,N
220,220,230,210,240,N
240,220,220,240,230,N
220,230,240,220,220,N
240,230,220,220,230,N
240,230,220,220,240,N
220,220,220,220,220,N
220,220,220,240,230,N
220,230,240,220,220,N
230,240,220,220,230,N
220,230,240,220,220,N
220,240,220,230,220,N
230,230,230,210,240,N
230,220,250,220,220,N
220,230,220,240,220,N
220,210,240,230,230,N
220,240,220,230,240,N
220,220,230,230,230,N
220,240,230,220,240,N
220,230,230,230,220,N
230,220,240,230,220,N
220,230,230,220,230,N
220,240,240,220,220,N
230,220,250,240,220,N
230,240,230,230,230,N
230,230,240,220,220,N
240,240,220,230,240,N
220,230,230,240,220,N
230,230,230,230,230,N
220,250,230,220,230,N
240,230,220,250,230,N
220,240,240,220,240,N
230,220,220,220,230,N
230,230,230,230,230,N
220,230,240,220,220,N
230,230,220,230,240,N
220,220,240,230,230,N
220,240,220,230,220,N
240,230,220,240,230,N
220,230,240,220,220,N
240,240,220,240,220,N
230,230,230,220,240,N
230,220,230,230,230,N
220,240,220,220,230,N
230,220,230,240,220,N
220,230,240,220,230,N
230,240,220,220,230,N
230,220,240,230,230,N
220,240,240,220,230,N
230,220,230,250,220,N
220,240,230,220,230,N
240,220,220,240,230,N
220,220,240,230,230,N
230,210,230,210,220,N
220,240,230,220,240,N
210,220,220,220,210,N
230,230,230,220,220,N
230,230,220,230,220,N
230,220,240,230,210,N
240,230,220,210,250,N
220,210,230,240,220,N
220,220,240,220,220,N
240,220,220,230,230,N
220,220,250,230,220,N
230,230,230,230,220,N
240,220,230,220,240,N
220,230,220,240,220,N
240,220,230,220,230,N
230,230,220,230,240,N
210,220,240,230,220,N
230,230,230,220,240,N
220,220,230,240,220,N
220,240,230,230,210,N
240,230,230,220,240,N
230,220,240,240,220,N
220,220,220,230,250,N
220,220,230,240,230,N
220,230,240,230,220,N
230,230,230,220,240,N
230,220,230,240,220,N
220,240,230,220,230,N
240,220,230,240,230,N
220,230,230,230,240,N
230,220,220,240,230,N
230,210,230,250,230,N
220,240,230,230,230,N
230,220,240,240,230,N
220,230,240,230,220,N
240,220,230,220,230,N
240,220,230,250,230,N
220,220,240,240,220,N
240,230,240,220,240,N
230,230,240,230,230,N
220,240,230,230,240,N
230,220,230,240,240,N
220,250,230,220,230,N
240,230,230,240,220,N
220,240,250,230,220,N
220,250,230,220,240,N
230,230,230,240,230,N
220,240,240,220,220,N
240,230,230,230,240,N
220,230,250,230,230,N
230,240,230,220,240,N
230,220,250,230,220,N
230,250,230,220,240,N
230,230,250,220,220,N
240,240,230,230,240,N
220,230,240,240,220,N
230,240,230,230,240,N
230,230,230,250,220,N
240,230,240,210,220,N
140,280,180,260,180,N
260,180,110,310,170,N
90,100,290,170,170,N
90,90,90,160,80,VT
80,100,90,150,50,VT
80,80,70,70,40,VT
70,160,80,150,210,VT
210,250,50,140,140,VT
40,70,110,140,60,VT
80,70,70,130,70,VT
140,110,80,70,70,VT
80,70,170,30,70,VT
70,60,70,70,70,VT
120,80,100,40,70,VT
130,240,50,220,70,VT
40,60,80,60,100,VT
40,70,70,130,70,VT
70,70,70,70,70,VT
130,80,100,100,70,VT
100,240,80,80,80,VT
50,110,80,130,130,VT
100,40,140,70,180,VT
110,40,110,170,140,VT
80,70,150,40,170,VT
70,170,150,80,100,VT
40,70,190,80,70,VT
80,150,180,110,80,VT
30,120,40,80,80,VT
80,80,80,80,80,VT
80,80,80,80,80,VT
90,80,80,80,90,VT
80,80,80,80,80,VT
80,80,80,80,90,VT
80,90,80,90,80,VT
90,80,90,90,80,VT
90,80,90,90,90,VT
90,90,90,80,90,VT
90,80,90,80,90,VT
80,90,80,100,90,VT
100,100,90,100,120,VT
140,120,210,120,540,VT
110,160,70,340,110,VT
120,100,90,130,110,VT
110,110,90,130,220,VT
110,220,90,150,80,VT
240,110,110,220,100,VT
120,320,110,100,140,VT
90,100,110,110,110,VT
110,100,120,220,100,VT
110,130,90,110,100,VT
100,110,100,100,110,VT
100,110,90,140,100,VT
60,240,100,100,100,VT
60,140,60,90,140,VT
100,90,90,100,90,VT
50,110,110,120,100,VT
90,90,90,90,100,VT
90,90,100,90,90,VT
90,100,40,140,80,VT
90,90,60,120,90,VT
100,80,90,90,90,VT
90,90,90,90,90,VT
80,90,90,90,90,VT
90,90,80,90,90,VT
90,90,90,90,80,VT
90,90,90,90,90,VT
60,110,70,110,90,VT
80,90,90,90,90,VT
100,90,80,90,80,VT
100,80,90,90,90,VT
90,80,90,90,90,VT
90,80,90,90,80,VT
90,90,80,90,90,VT
90,90,90,90,80,VT
90,90,130,50,80,VT
90,90,90,80,90,VT
80,90,90,80,90,VT
90,90,180,50,90,VT
110,60,80,120,80,VT
90,90,80,90,90,VT
80,90,90,80,90,VT
90,80,80,90,50,VT
110,90,80,80,90,VT
90,50,120,40,130,VT
80,100,80,80,90,VT
250,90,80,80,90,VT
90,80,90,50,110,VT
80,90,80,140,100,VT
150,110,60,120,250,VT
170,170,80,90,50,VT
110,80,80,80,90,VT
40,110,50,120,70,VT
80,80,130,130,70,VT
50,90,100,60,80,VT
150,630,210,80,80,VT
360,110,70,80,80,VT
90,70,80,80,70,VT
80,80,80,80,40,VT
120,40,70,80,80,VT
80,80,70,80,80,VT
80,80,70,80,80,VT
80,90,70,80,80,VT
70,80,120,40,110,VT
80,30,80,80,80,VT
70,120,70,120,80,VT
80,80,70,150,40,VT
70,120,70,80,120,VT
190,80,70,80,80,VT
80,120,30,70,160,VT
80,120,70,120,80,VT
70,50,70,80,70,VT
80,120,40,70,80,VT
80,110,40,80,160,VT
80,70,120,40,230,VT
70,80,80,80,80,VT
80,30,120,80,110,VT
120,70,80,150,150,VT
70,40,120,80,80,VT
70,70,80,150,50,VT
70,100,80,80,70,VT
80,50,170,80,40,VT
120,30,120,50,140,VT
70,70,200,80,70,VT
70,70,70,70,90,VT
80,70,80,70,70,VT
80,70,70,70,80,VT
60,70,70,60,70,VT
70,70,70,60,70,VT
70,70,70,70,70,VT
80,70,70,70,70,VT
70,70,80,70,70,VT
80,70,70,70,70,VT
70,70,80,140,70,VT
70,60,80,70,80,VT
70,70,450,180,80,VT
80,70,60,70,100,VT
50,160,370,70,70,VT
70,110,40,90,90,VT
90,90,590,80,50,VT
70,80,80,100,60,VT
80,90,80,80,80,VT
80,70,80,90,80,VT
70,80,80,80,120,VT
80,50,90,80,110,VT
160,40,80,220,60,VT
80,110,90,80,60,VT
100,130,270,80,80,VT
90,70,50,110,50,VT
80,120,80,40,110,VT
80,80,60,70,90,VT
80,80,80,80,110,VT
60,80,80,70,170,VT
250,200,100,80,80,VT
80,70,80,80,80,VT
80,70,80,260,80,VT
80,130,190,80,100,VT
80,220,200,430,130,VT
70,220,100,200,100,VT
190,220,400,400,390,VT
380,390,370,370,370,VT
370,350,360,320,320,VT
280,300,290,280,290,VT
240,250,190,230,150,VT
150,200,190,160,160,VT
150,240,160,150,140,VT
150,140,140,130,140,VT
140,140,140,130,140,VT
150,130,410,140,140,VT
140,130,140,140,150,VT
140,140,130,160,140,VT
140,140,140,130,170,VT
140,140,140,140,140,VT
150,140,140,150,140,VT
140,140,140,140,140,VT
140,140,140,150,140,VT
120,150,140,150,140,VT
140,130,140,150,150,VT
120,160,140,140,150,VT
140,150,130,130,170,VT
130,140,130,120,140,VT
150,120,160,140,150,VT
140,130,150,120,140,VT
300,140,150,150,140,VT
150,140,140,130,170,VT
150,130,150,130,170,VT
150,140,150,140,160,VT
140,160,120,180,160,VT
150,150,140,160,150,VT
150,150,160,150,150,VT
150,140,170,160,140,VT
160,160,150,160,150,VT
160,150,140,170,160,VT
150,170,150,160,160,VT
160,160,150,160,170,VT
170,160,160,160,160,VT
170,120,200,170,170,VT
170,160,130,210,170,VT
160,160,170,150,160,VT
160,160,170,170,150,VT
160,160,170,130,180,VT
180,180,170,160,180,VT
170,160,170,170,170,VT
160,170,170,170,170,VT
160,170,170,170,170,VT
160,170,170,170,160,VT
170,150,200,160,160,VT
170,160,170,160,160,VT
170,160,150,170,170,VT
160,160,160,160,160,VT
170,170,160,170,160,VT
160,170,160,180,160,VT
160,170,160,130,200,VT
170,170,170,160,160,VT
170,160,160,170,160,VT
160,170,160,170,170,VT
160,170,160,160,160,VT
160,160,170,160,160,VT
160,170,170,170,160,VT
160,180,160,170,160,VT
170,170,170,160,170,VT
180,170,160,170,170,VT
170,170,170,180,180,VT
160,170,170,180,170,VT
170,170,170,160,160,VT
170,170,170,170,160,VT
180,170,160,180,170,VT
180,170,170,180,180,VT
180,170,170,180,170,VT
170,180,180,170,170,VT
180,170,180,170,180,VT
180,170,160,170,180,VT
170,170,170,170,170,VT
170,170,180,170,160,VT
170,170,170,170,170,VT
170,180,180,170,180,VT
180,180,180,180,180,VT
180,190,180,180,180,VT
170,170,180,180,170,VT
180,170,180,180,170,VT
180,170,170,170,180,VT
170,160,170,170,170,VT
160,170,170,170,170,VT
160,170,170,170,170,VT
170,170,170,170,170,VT
170,180,170,170,170,VT
170,170,180,170,180,VT
170,170,180,170,170,VT
180,170,180,170,170,VT
170,180,170,170,170,VT
180,170,170,170,180,VT
170,170,170,170,180,VT
160,170,180,160,170,VT
160,180,160,170,170,VT
170,170,180,160,160,VT
170,170,170,170,170,VT
170,170,170,160,180,VT
160,170,170,170,170,VT
160,170,170,180,170,VT
160,180,170,170,170,VT
170,170,170,170,170,VT
180,170,170,170,180,VT
160,180,170,170,170,VT
170,170,160,180,160,VT
138,146,143,144,144,N
141,144,101,106,220,N
143,139,142,146,141,N
143,138,139,143,144,N
144,144,178,114,145,N
148,144,149,133,160,N
146,148,122,154,50,N
103,147,146,145,145,N
147,150,146,148,150,N
149,149,150,150,149,N
152,154,150,147,149,N
148,147,149,148,146,N
150,146,150,147,147,N
148,149,145,148,144,N
148,146,147,148,145,N
148,146,150,146,147,N
150,149,148,149,147,N
147,150,147,149,149,N
153,149,150,152,150,N
150,152,152,153,149,N
155,150,150,154,154,N
150,151,152,147,152,N
150,148,149,146,146,N
147,147,144,148,146,N
150,143,146,146,150,N
147,149,146,146,148,N
145,147,145,145,145,N
147,144,145,146,143,N
150,145,143,146,142,N
147,148,143,144,144,N
148,143,146,142,144,N
144,148,142,144,141,N
142,141,144,142,142,N
142,145,143,143,140,N
146,145,147,143,146,N
140,144,146,147,147,N
145,146,148,146,147,N
146,151,149,148,147,N
146,147,150,151,155,N
150,149,148,151,148,N
148,150,151,144,149,N
148,148,148,151,152,N
149,151,146,148,149,N
145,150,145,145,147,N
142,144,146,143,147,N
149,147,147,150,146,N
148,152,153,146,150,N
146,147,146,148,147,N
150,153,146,148,146,N
151,151,150,147,147,N
145,146,149,144,147,N
146,149,143,146,144,N
145,427,77,90,145,N
80,214,149,144,149,N
148,147,149,142,142,N
148,149,148,120,99,N
74,131,255,47,142,N
88,204,145,143,143,N
143,142,51,190,123,N
69,172,67,41,141,N
103,38,163,71,46,N
49,111,76,140,92,N
88,154,35,89,136,N
90,49,118,76,90,N
41,95,111,160,96,N
43,111,49,135,80,N
57,121,138,138,88,N
48,43,141,90,75,N
65,65,76,110,80,N
208,145,150,138,63,N
124,91,141,136,139,N
185,115,40,84,47,N
85,95,62,96,165,N
139,116,162,94,42,N
139,276,140,137,88,N
33,144,49,89,100,N
48,133,141,135,148,N
124,66,204,201,67,N
119,158,134,159,114,N
154,174,88,132,157,N
50,43,159,117,156,N
135,137,140,139,134,N
141,135,133,145,141,N
138,137,138,138,140,N
138,137,139,135,139,N
138,138,135,136,93,N
185,138,137,157,115,N
280,137,139,119,86,N
70,137,136,140,137,N
139,141,140,139,140,N
137,140,141,139,138,N
138,139,140,143,139,N
139,141,142,141,140,N
142,138,139,142,139,N
141,140,143,139,141,N
142,142,143,141,142,N
142,139,140,141,141,N
142,145,144,141,143,N
143,144,55,89,145,N
141,144,141,139,141,N
121,161,144,140,142,N
139,140,136,143,163,N
117,139,121,80,76,N
141,140,140,141,100,N
40,139,146,46,211,N
86,122,90,141,142,N
135,141,88,48,137,N
60,76,139,137,140,N
138,142,140,138,139,N
136,140,143,137,140,N
138,139,143,142,142,N
144,141,144,140,142,N
139,140,141,143,139,N
140,133,136,136,138,N
136,140,137,139,136,N
138,136,138,140,145,N
143,140,141,140,140,N
146,141,146,141,145,N
141,144,141,142,142,N
146,142,142,141,104,N
95,88,95,50,145,N
146,146,142,144,144,N
141,144,146,143,143,N
143,140,140,141,136,N
143,144,143,139,144,N
139,142,146,144,146,N
147,143,144,146,143,N
