@RELATION segments

@ATTRIBUTE seg-0 REAL
@ATTRIBUTE seg-1 REAL
@ATTRIBUTE seg-2 REAL
@ATTRIBUTE seg-3 REAL
@ATTRIBUTE seg-4 REAL
@ATTRIBUTE class {AFIB,B-VT-VF-VFL-ASYS,BI,HGEA-N-NOD-PM-SBR-VER,SVTA}

@DATA
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,120,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,80,170,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,80,HGEA-N-NOD-PM-SBR-VER
180,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
90,180,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,80,190,130,140,HGEA-N-NOD-PM-SBR-VER
130,70,140,180,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,80,HGEA-N-NOD-PM-SBR-VER
180,140,130,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,140,80,170,140,HGEA-N-NOD-PM-SBR-VER
130,90,180,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,130,140,80,HGEA-N-NOD-PM-SBR-VER
170,140,140,80,180,HGEA-N-NOD-PM-SBR-VER
140,140,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,140,140,80,HGEA-N-NOD-PM-SBR-VER
180,140,130,80,180,HGEA-N-NOD-PM-SBR-VER
90,80,70,150,90,B-VT-VF-VFL-ASYS
80,80,50,110,80,B-VT-VF-VFL-ASYS
100,40,90,90,170,HGEA-N-NOD-PM-SBR-VER
140,130,90,180,30,HGEA-N-NOD-PM-SBR-VER
100,130,90,170,140,HGEA-N-NOD-PM-SBR-VER
130,90,50,130,130,HGEA-N-NOD-PM-SBR-VER
140,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,140,130,80,HGEA-N-NOD-PM-SBR-VER
180,130,140,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,90,180,140,HGEA-N-NOD-PM-SBR-VER
130,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,140,130,80,HGEA-N-NOD-PM-SBR-VER
180,130,140,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,80,80,70,HGEA-N-NOD-PM-SBR-VER
150,50,100,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,140,130,80,HGEA-N-NOD-PM-SBR-VER
70,80,100,100,80,B-VT-VF-VFL-ASYS
80,100,100,80,80,B-VT-VF-VFL-ASYS
110,100,80,80,130,B-VT-VF-VFL-ASYS
40,130,80,100,180,B-VT-VF-VFL-ASYS
180,130,130,90,170,HGEA-N-NOD-PM-SBR-VER
140,130,90,180,130,HGEA-N-NOD-PM-SBR-VER
130,90,170,140,130,HGEA-N-NOD-PM-SBR-VER
80,190,140,130,80,HGEA-N-NOD-PM-SBR-VER
170,140,130,90,180,HGEA-N-NOD-PM-SBR-VER
130,130,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,80,180,130,HGEA-N-NOD-PM-SBR-VER
140,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
80,180,130,140,120,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,80,HGEA-N-NOD-PM-SBR-VER
170,140,140,130,130,HGEA-N-NOD-PM-SBR-VER
80,170,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,90,170,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
80,170,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,90,170,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,90,HGEA-N-NOD-PM-SBR-VER
180,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
90,170,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,80,HGEA-N-NOD-PM-SBR-VER
180,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
120,140,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,80,180,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,90,170,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,90,50,120,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,70,HGEA-N-NOD-PM-SBR-VER
60,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,120,90,170,140,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,80,HGEA-N-NOD-PM-SBR-VER
180,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,120,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,80,180,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
70,70,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
80,170,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,120,140,120,HGEA-N-NOD-PM-SBR-VER
130,140,80,180,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,70,60,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,80,180,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,120,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,70,60,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,80,180,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,90,170,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,70,HGEA-N-NOD-PM-SBR-VER
60,70,60,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
80,180,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,120,90,170,140,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,90,170,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,80,HGEA-N-NOD-PM-SBR-VER
180,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,80,60,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,60,200,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
120,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
70,60,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,140,120,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,120,HGEA-N-NOD-PM-SBR-VER
80,60,130,130,140,HGEA-N-NOD-PM-SBR-VER
120,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,160,100,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,70,HGEA-N-NOD-PM-SBR-VER
70,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
120,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
170,100,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,120,HGEA-N-NOD-PM-SBR-VER
140,120,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,120,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,70,HGEA-N-NOD-PM-SBR-VER
60,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
70,60,130,130,130,HGEA-N-NOD-PM-SBR-VER
70,60,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,140,130,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
140,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,140,130,130,140,HGEA-N-NOD-PM-SBR-VER
130,130,130,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,130,HGEA-N-NOD-PM-SBR-VER
130,130,140,130,70,HGEA-N-NOD-PM-SBR-VER
194,145,82,197,142,HGEA-N-NOD-PM-SBR-VER
87,190,145,82,194,HGEA-N-NOD-PM-SBR-VER
142,83,199,141,82,HGEA-N-NOD-PM-SBR-VER
190,142,82,200,142,HGEA-N-NOD-PM-SBR-VER
83,194,145,81,196,HGEA-N-NOD-PM-SBR-VER
144,84,193,141,83,HGEA-N-NOD-PM-SBR-VER
196,140,81,200,143,HGEA-N-NOD-PM-SBR-VER
82,195,142,82,199,HGEA-N-NOD-PM-SBR-VER
140,82,197,143,83,HGEA-N-NOD-PM-SBR-VER
199,144,141,89,78,HGEA-N-NOD-PM-SBR-VER
79,169,145,82,195,HGEA-N-NOD-PM-SBR-VER
143,79,195,141,82,HGEA-N-NOD-PM-SBR-VER
45,163,139,83,85,HGEA-N-NOD-PM-SBR-VER
157,74,77,114,103,HGEA-N-NOD-PM-SBR-VER
151,140,141,142,140,HGEA-N-NOD-PM-SBR-VER
142,136,140,138,141,HGEA-N-NOD-PM-SBR-VER
143,140,140,138,86,HGEA-N-NOD-PM-SBR-VER
192,140,82,200,140,HGEA-N-NOD-PM-SBR-VER
82,191,143,81,203,HGEA-N-NOD-PM-SBR-VER
143,76,77,72,96,HGEA-N-NOD-PM-SBR-VER
80,196,141,145,88,HGEA-N-NOD-PM-SBR-VER
191,139,80,198,141,HGEA-N-NOD-PM-SBR-VER
141,141,139,143,144,HGEA-N-NOD-PM-SBR-VER
93,130,193,142,80,HGEA-N-NOD-PM-SBR-VER
142,140,140,140,140,HGEA-N-NOD-PM-SBR-VER
143,140,140,75,197,HGEA-N-NOD-PM-SBR-VER
145,80,199,142,139,HGEA-N-NOD-PM-SBR-VER
144,139,141,139,77,HGEA-N-NOD-PM-SBR-VER
198,142,80,201,140,HGEA-N-NOD-PM-SBR-VER
141,136,140,141,139,HGEA-N-NOD-PM-SBR-VER
80,198,143,140,137,HGEA-N-NOD-PM-SBR-VER
141,141,81,198,144,HGEA-N-NOD-PM-SBR-VER
140,138,140,110,169,HGEA-N-NOD-PM-SBR-VER
142,138,138,137,143,HGEA-N-NOD-PM-SBR-VER
142,137,136,138,174,HGEA-N-NOD-PM-SBR-VER
90,187,104,144,170,HGEA-N-NOD-PM-SBR-VER
137,135,107,143,117,HGEA-N-NOD-PM-SBR-VER
194,135,137,141,139,HGEA-N-NOD-PM-SBR-VER
138,48,192,176,137,HGEA-N-NOD-PM-SBR-VER
138,140,106,177,135,HGEA-N-NOD-PM-SBR-VER
138,139,137,141,141,HGEA-N-NOD-PM-SBR-VER
139,141,139,142,142,HGEA-N-NOD-PM-SBR-VER
141,140,139,139,108,HGEA-N-NOD-PM-SBR-VER
172,143,143,140,144,HGEA-N-NOD-PM-SBR-VER
141,143,114,178,142,HGEA-N-NOD-PM-SBR-VER
138,142,142,144,145,HGEA-N-NOD-PM-SBR-VER
146,141,143,142,143,HGEA-N-NOD-PM-SBR-VER
148,142,146,140,142,HGEA-N-NOD-PM-SBR-VER
148,142,146,147,143,HGEA-N-NOD-PM-SBR-VER
146,144,146,146,142,HGEA-N-NOD-PM-SBR-VER
143,143,144,145,144,HGEA-N-NOD-PM-SBR-VER
145,147,110,144,175,HGEA-N-NOD-PM-SBR-VER
115,183,146,144,112,HGEA-N-NOD-PM-SBR-VER
176,111,148,181,146,HGEA-N-NOD-PM-SBR-VER
113,174,112,146,178,HGEA-N-NOD-PM-SBR-VER
145,113,147,145,144,HGEA-N-NOD-PM-SBR-VER
145,146,146,146,144,HGEA-N-NOD-PM-SBR-VER
147,146,144,146,143,HGEA-N-NOD-PM-SBR-VER
144,146,145,149,148,HGEA-N-NOD-PM-SBR-VER
145,143,144,146,153,HGEA-N-NOD-PM-SBR-VER
146,146,146,143,146,HGEA-N-NOD-PM-SBR-VER
145,147,148,145,147,HGEA-N-NOD-PM-SBR-VER
145,178,115,147,144,HGEA-N-NOD-PM-SBR-VER
145,146,146,149,143,HGEA-N-NOD-PM-SBR-VER
146,146,143,147,151,HGEA-N-NOD-PM-SBR-VER
149,145,144,144,147,HGEA-N-NOD-PM-SBR-VER
146,150,150,146,147,HGEA-N-NOD-PM-SBR-VER
143,148,149,147,148,HGEA-N-NOD-PM-SBR-VER
147,146,148,145,145,HGEA-N-NOD-PM-SBR-VER
151,149,147,148,151,HGEA-N-NOD-PM-SBR-VER
150,148,147,148,150,HGEA-N-NOD-PM-SBR-VER
146,153,152,145,146,HGEA-N-NOD-PM-SBR-VER
145,153,153,149,148,HGEA-N-NOD-PM-SBR-VER
150,147,147,151,150,HGEA-N-NOD-PM-SBR-VER
150,150,149,149,150,HGEA-N-NOD-PM-SBR-VER
145,151,148,149,151,HGEA-N-NOD-PM-SBR-VER
148,150,149,149,149,HGEA-N-NOD-PM-SBR-VER
151,154,152,150,146,HGEA-N-NOD-PM-SBR-VER
148,151,151,151,154,HGEA-N-NOD-PM-SBR-VER
149,149,150,153,152,HGEA-N-NOD-PM-SBR-VER
152,149,151,151,414,HGEA-N-NOD-PM-SBR-VER
169,157,154,156,157,HGEA-N-NOD-PM-SBR-VER
155,152,158,152,260,HGEA-N-NOD-PM-SBR-VER
174,161,162,153,159,HGEA-N-NOD-PM-SBR-VER
163,263,270,175,165,HGEA-N-NOD-PM-SBR-VER
166,156,159,409,171,HGEA-N-NOD-PM-SBR-VER
160,158,159,152,160,HGEA-N-NOD-PM-SBR-VER
160,150,170,380,170,HGEA-N-NOD-PM-SBR-VER
170,160,160,160,160,HGEA-N-NOD-PM-SBR-VER
280,280,170,170,430,HGEA-N-NOD-PM-SBR-VER
170,170,290,180,270,HGEA-N-NOD-PM-SBR-VER
290,180,170,280,190,HGEA-N-NOD-PM-SBR-VER
280,180,280,180,270,HGEA-N-NOD-PM-SBR-VER
180,170,280,300,300,HGEA-N-NOD-PM-SBR-VER
180,280,300,300,300,HGEA-N-NOD-PM-SBR-VER
310,180,280,180,280,HGEA-N-NOD-PM-SBR-VER
180,270,180,270,300,HGEA-N-NOD-PM-SBR-VER
300,310,180,260,310,HGEA-N-NOD-PM-SBR-VER
300,300,300,300,300,HGEA-N-NOD-PM-SBR-VER
300,300,190,270,300,HGEA-N-NOD-PM-SBR-VER
300,190,260,300,180,HGEA-N-NOD-PM-SBR-VER
270,180,270,180,270,HGEA-N-NOD-PM-SBR-VER
170,280,180,260,180,HGEA-N-NOD-PM-SBR-VER
280,170,270,180,270,HGEA-N-NOD-PM-SBR-VER
170,270,180,270,180,HGEA-N-NOD-PM-SBR-VER
260,180,280,170,270,HGEA-N-NOD-PM-SBR-VER
180,270,170,270,180,HGEA-N-NOD-PM-SBR-VER
260,180,160,260,170,HGEA-N-NOD-PM-SBR-VER
160,270,160,160,270,HGEA-N-NOD-PM-SBR-VER
170,160,260,170,160,HGEA-N-NOD-PM-SBR-VER
150,260,170,150,160,HGEA-N-NOD-PM-SBR-VER
150,160,250,160,160,HGEA-N-NOD-PM-SBR-VER
150,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,140,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,140,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
80,200,150,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,130,160,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,140,HGEA-N-NOD-PM-SBR-VER
90,200,150,150,140,HGEA-N-NOD-PM-SBR-VER
150,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,150,140,90,200,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
150,140,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,150,150,140,150,HGEA-N-NOD-PM-SBR-VER
140,140,150,80,210,HGEA-N-NOD-PM-SBR-VER
150,140,140,150,150,HGEA-N-NOD-PM-SBR-VER
140,90,150,200,140,HGEA-N-NOD-PM-SBR-VER
60,60,150,80,60,B-VT-VF-VFL-ASYS
60,60,110,60,60,B-VT-VF-VFL-ASYS
60,180,230,60,120,B-VT-VF-VFL-ASYS
60,60,120,60,60,B-VT-VF-VFL-ASYS
120,60,120,110,120,B-VT-VF-VFL-ASYS
60,60,120,60,60,B-VT-VF-VFL-ASYS
50,60,120,60,60,B-VT-VF-VFL-ASYS
110,60,60,120,60,B-VT-VF-VFL-ASYS
60,60,60,60,70,B-VT-VF-VFL-ASYS
60,60,60,60,60,B-VT-VF-VFL-ASYS
60,130,60,60,60,B-VT-VF-VFL-ASYS
60,120,70,60,60,B-VT-VF-VFL-ASYS
130,60,60,70,60,B-VT-VF-VFL-ASYS
70,60,60,60,60,B-VT-VF-VFL-ASYS
70,60,60,60,70,B-VT-VF-VFL-ASYS
60,70,60,70,60,B-VT-VF-VFL-ASYS
60,70,60,60,60,B-VT-VF-VFL-ASYS
60,70,60,60,70,B-VT-VF-VFL-ASYS
60,70,60,70,60,B-VT-VF-VFL-ASYS
70,60,70,60,70,B-VT-VF-VFL-ASYS
60,70,60,70,60,B-VT-VF-VFL-ASYS
70,60,70,60,70,B-VT-VF-VFL-ASYS
70,60,60,140,60,B-VT-VF-VFL-ASYS
70,60,70,60,70,B-VT-VF-VFL-ASYS
70,60,70,60,70,B-VT-VF-VFL-ASYS
70,60,70,70,70,B-VT-VF-VFL-ASYS
60,70,70,70,70,B-VT-VF-VFL-ASYS
70,60,70,60,70,B-VT-VF-VFL-ASYS
70,70,70,130,70,B-VT-VF-VFL-ASYS
70,70,70,70,70,B-VT-VF-VFL-ASYS
140,210,60,70,70,B-VT-VF-VFL-ASYS
70,70,70,110,90,B-VT-VF-VFL-ASYS
80,70,70,70,70,B-VT-VF-VFL-ASYS
70,70,70,60,70,B-VT-VF-VFL-ASYS
70,350,70,80,140,B-VT-VF-VFL-ASYS
70,80,70,70,70,B-VT-VF-VFL-ASYS
150,50,180,50,100,B-VT-VF-VFL-ASYS
70,110,80,90,60,B-VT-VF-VFL-ASYS
110,80,80,70,80,B-VT-VF-VFL-ASYS
70,140,90,80,80,B-VT-VF-VFL-ASYS
80,160,130,150,60,B-VT-VF-VFL-ASYS
70,80,150,30,200,B-VT-VF-VFL-ASYS
90,70,180,110,160,B-VT-VF-VFL-ASYS
70,80,140,180,70,B-VT-VF-VFL-ASYS
50,80,80,150,70,B-VT-VF-VFL-ASYS
70,160,30,2260,1160,B-VT-VF-VFL-ASYS
70,330,230,110,380,B-VT-VF-VFL-ASYS
210,150,190,180,170,B-VT-VF-VFL-ASYS
190,130,220,350,350,B-VT-VF-VFL-ASYS
190,160,200,150,190,B-VT-VF-VFL-ASYS
150,210,140,180,150,B-VT-VF-VFL-ASYS
330,340,240,100,340,B-VT-VF-VFL-ASYS
330,330,340,460,50,B-VT-VF-VFL-ASYS
350,310,340,330,370,B-VT-VF-VFL-ASYS
300,340,330,320,340,B-VT-VF-VFL-ASYS
320,180,160,230,100,B-VT-VF-VFL-ASYS
260,60,290,40,320,B-VT-VF-VFL-ASYS
360,290,330,320,330,B-VT-VF-VFL-ASYS
330,320,330,320,320,B-VT-VF-VFL-ASYS
330,320,320,320,320,B-VT-VF-VFL-ASYS
250,320,220,350,300,B-VT-VF-VFL-ASYS
320,320,180,650,270,B-VT-VF-VFL-ASYS
330,290,300,320,290,HGEA-N-NOD-PM-SBR-VER
320,300,290,320,300,HGEA-N-NOD-PM-SBR-VER
320,190,300,190,330,HGEA-N-NOD-PM-SBR-VER
290,160,300,320,310,HGEA-N-NOD-PM-SBR-VER
320,170,460,300,170,HGEA-N-NOD-PM-SBR-VER
160,160,150,160,280,HGEA-N-NOD-PM-SBR-VER
170,160,230,50,250,HGEA-N-NOD-PM-SBR-VER
200,160,260,370,340,HGEA-N-NOD-PM-SBR-VER
170,330,250,170,170,HGEA-N-NOD-PM-SBR-VER
160,290,180,280,310,HGEA-N-NOD-PM-SBR-VER
350,340,330,80,70,HGEA-N-NOD-PM-SBR-VER
170,150,160,170,160,HGEA-N-NOD-PM-SBR-VER
100,210,150,160,150,HGEA-N-NOD-PM-SBR-VER
300,90,70,160,160,HGEA-N-NOD-PM-SBR-VER
150,160,150,150,160,HGEA-N-NOD-PM-SBR-VER
90,210,150,160,150,HGEA-N-NOD-PM-SBR-VER
150,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
160,150,160,150,150,HGEA-N-NOD-PM-SBR-VER
